"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000101246",-0.0461972614097597,5.16295392352361,0.112970093983591,0.736787736163763,0.839845268947221
"ENSG00000147130",-0.0351428339102572,5.72835108720261,0.112901129439734,0.73686511048079,0.839845268947221
"ENSG00000134900",0.034646671199303,5.95206034817296,0.112899002793384,0.73686749687565,0.839845268947221
"ENSG00000151923",0.0241695276917411,6.38244352967232,0.112841329528578,0.736932223890648,0.839845268947221
"ENSG00000125726",0.0825703089240983,-0.338012347542114,0.11283470567065,0.736939659060374,0.839845268947221
"ENSG00000089225",0.0656360617482395,1.92462456144631,0.112811589235633,0.736965608774887,0.839845268947221
"ENSG00000198711",0.0509091370804681,-0.894362900889817,0.112559849526349,0.737248394857291,0.840114892905483
"ENSG00000170561",-0.0997725451985239,5.39246229030534,0.112495152916495,0.737321127140419,0.840145135974811
"ENSG00000179295",0.037228025964513,7.48745992426622,0.112395505718467,0.737433196596793,0.840220195433344
"ENSG00000204677",-0.0928606397241549,1.71862644501907,0.112240831272857,0.737607262647016,0.840342956809926
"ENSG00000173421",0.0591420576419303,-0.560988121729344,0.112217663496125,0.737633346463079,0.840342956809926
"ENSG00000060982",0.056382422698543,4.75290192654666,0.111950960854188,0.737933833853342,0.840632629971476
"ENSG00000065809",-0.047505950707864,6.70788237905635,0.111877699478867,0.738016445333123,0.840674084531775
"ENSG00000250155",0.0870245938010964,-0.779420400004814,0.111828439079048,0.738072009583914,0.840684726347208
"ENSG00000261188",0.0640548100262159,2.13875570937661,0.111750979366505,0.738159409338595,0.8407316260912
"ENSG00000186648",0.115253769345805,1.51189568330964,0.111547670796654,0.738388967853135,0.840940422499238
"ENSG00000198265",-0.0429267376745967,6.37945839293931,0.111357864052565,0.738603491246665,0.841132070552523
"ENSG00000198356",-0.0319677752780587,6.36448067961486,0.111043416946671,0.738959333264369,0.841457547231287
"ENSG00000226686",-0.082205726486969,0.148592667997888,0.111023559773912,0.738981823285977,0.841457547231287
"ENSG00000133243",-0.0375140958340388,5.98810876835794,0.110889316875046,0.739133924006314,0.841578052449408
"ENSG00000203896",0.0681968441465689,0.466232456717866,0.110621624698382,0.739437531853055,0.84187103783057
"ENSG00000104415",0.0689851232215125,5.09563627931983,0.110579300801561,0.739485571594086,0.841873033059166
"ENSG00000164347",-0.040180871427847,4.88492415812354,0.110452370932961,0.739629704602112,0.841984419309208
"ENSG00000172765",-0.0305673184931493,5.84241681358511,0.110308014223961,0.739793738171554,0.842039674392592
"ENSG00000137142",-0.13791846402636,2.61347942015693,0.110292006929399,0.739811934714337,0.842039674392592
